StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
45131,1449339.775951176881790,642329.048211425542831, , ,"290, 77x",outbound,forward facing back of curb, , 
17720,1452845.262706592679024,548721.392579331994057, , ,22,inbound,forward facing back of curb,sidewalk, 
49433,1454795.792598173022270,490559.982655674219131, , ,51,inbound,forward facing back of sidewalk,sidewalk, 
04420,1444334.995278343558311,565303.567092090845108, , ,13,inbound,forward facing back of curb,sidewalk, 
29900,1439278.130392089486122,517487.535755842924118,Bench, ,12,inbound,forward facing back of sidewalk,sidewalk, 
60392,1426249.510780096054077,564710.690981253981590, , ,1, , , , 
24870,1442026.097665175795555,550387.542790338397026, , ,1,inbound,forward facing back of sidewalk,sidewalk,transfer point
02760,1446119.203980252146721,561617.651563674211502,Bench, ,7,inbound,forward facing back of sidewalk,sidewalk, 
27270,1469168.030257835984230,546098.526434004306793, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
42630,1443998.665898501873016,574380.733977094292641, , ,7,outbound,forward facing edge of pavement, , 
30480,1451916.028344586491585,552035.387591749429703, , ,21,inbound,forward facing back of curb,sidewalk, 
46106,1432394.779657512903214,519665.984482929110527, , ,60,outbound,forward facing back of curb,sidewalk, 
22730,1464552.175316333770752,513945.515280842781067, , ,14,inbound,forward facing back of curb,sidewalk, 
46577,1442168.851644754409790,615298.119661837816238, , ,97, , , , 
10060,1444171.049083918333054,557917.563491418957710, , ,3,outbound,rear facing edge of pavement,sidewalk, 
02110,1478565.032133087515831,550711.417798757553101, , ,29,outbound,forward facing back of curb, , 
25040,1438623.141544595360756,555510.123424425721169, , ,1,outbound,forward facing back of curb,sidewalk,transfer point
22940,1467933.187255084514618,502036.540739253163338, , ,14,outbound,forward facing back of sidewalk,sidewalk, 
46175,1416250.098364263772964,497899.531624838709831, , ,42,outbound,forward facing edge of pavement, , 
40170,1467989.061487168073654,574208.593901425600052, , ,22,inbound,forward facing back of curb,sidewalk, 
21511,1447731.077068835496902,545358.540709257125854, , ,"1, 7",outbound,forward facing back of curb,sidewalk, 
06990,1452303.265759095549583,547186.555097833275795,Bench, ,21,outbound,forward facing back of sidewalk,sidewalk, 
29980,1439137.143469333648682,513603.346017673611641, , ,12,inbound,forward facing back of sidewalk,sidewalk, 
27370,1473833.226636096835136,545145.368235334753990, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
46158,1411504.419535428285599,502035.204127758741379, , ,16,outbound,forward facing back of curb,sidewalk, 
43160,1484268.006619513034821,529517.469701170921326, , ,221,outbound,forward facing back of sidewalk,sidewalk, 
31290,1440563.130118668079376,556329.584055840969086, , ,3,outbound,forward facing edge of pavement,sidewalk, 
45400,1472026.417257592082024,583121.160721927881241, , ,50,not applicable,forward facing back of curb, , 
16450,1477854.246481180191040,515381.361490502953529, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
45754,1470980.900975927710533,586220.448486581444740, ,Shelter,59,outbound,forward facing back of sidewalk,sidewalk, 
45370,1470912.043830171227455,576793.460778921842575, , ,50,inbound,forward facing back of curb,sidewalk, 
49370,1505057.721601679921150,551092.085344508290291, , ,46x,inbound,forward facing edge of pavement, , 
46259,1448621.060197010636330,513151.485700920224190, , ,57,outbound,forward facing back of curb,sidewalk, 
01600,1451197.052748426795006,516559.570748254656792, , ,57,inbound,forward facing back of curb,sidewalk, 
59921,1454850.418473169207573,638730.367088586091995, , ,290, , , , 
29840,1439301.028968334197998,520106.492132082581520, , ,12,outbound,forward facing back of curb,sidewalk, 
43945,1462312.492131680250168,530097.823199257254601, , ,39,inbound,forward facing edge of pavement, , 
30990,1464187.160298347473145,555886.364141762256622, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
46252,1445650.196388095617294,513750.667245343327522, , ,57,inbound,forward facing back of curb,sidewalk, 
20650,1446399.146333754062653,528757.350814595818520, ,Shelter,19,inbound,forward facing back of curb,sidewalk, 
17540,1458932.997578337788582,547921.644506916403770, , ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point
14630,1482642.441629171371460,576230.154490843415260, , ,29,not applicable,forward facing back of curb, , 
16200,1475067.982696756720543,524634.597249090671539, , ,27,inbound,forward facing back of curb,sidewalk, 
45640,1483492.956332340836525,555726.962885752320290, , ,23,not applicable,forward facing back of curb,sidewalk, 
44245,1470293.198939263820648,575570.536387503147125, , ,"50, 54",not applicable,forward facing back of curb,sidewalk, 
35770,1445035.194665342569351,522906.332004845142365, , ,30,inbound,forward facing back of sidewalk,sidewalk, 
45136,1463241.012256249785423,529279.467880591750145, , ,39,inbound,forward facing back of curb,sidewalk, 
02810,1445417.010174676775932,564145.384697169065475,Bench, ,"13, 7",inbound,forward facing back of sidewalk,sidewalk,transfer point
26050,1439961.720888420939445,532676.649734511971474,Bench, ,"16, 2",outbound,forward facing back of sidewalk,sidewalk, 
05440,1469179.107007339596748,538027.649531170725822,Bench, ,"17, 9",outbound,forward facing back of sidewalk,sidewalk, 
46243,1434727.069612339138985,515874.357879832386971,Bench, ,57,inbound,forward facing back of curb,sidewalk, 
23960,1461384.244644343852997,525120.553298175334930, , ,"15, 62x",inbound,forward facing back of sidewalk,sidewalk, 
37810,1459667.137842342257500,508468.508846417069435, , ,62x,outbound,forward facing back of sidewalk,sidewalk, 
46418,1426878.832684174180031,535830.368492677807808,Bench, ,10,inbound,forward facing back of curb,sidewalk, 
44620,1424081.242150753736496,537692.632156595587730, , ,"235, 60",outbound,forward facing back of curb, , 
17820,1454199.244578674435616,550749.427893340587616, , ,22,outbound,forward facing back of curb,sidewalk, 
25550,1450664.019037589430809,539079.508976012468338, , ,"20, 6",inbound,forward facing back of curb,sidewalk, 
19660,1447716.131560668349266,557437.382037088274956, , ,26,inbound,forward facing edge of pavement,sidewalk, 
35070,1461535.994012758135796,530448.980305343866348,Bench, ,15,outbound,forward facing edge of pavement,sidewalk, 
37460,1480247.260724008083344,509676.649474754929543, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
27800,1474020.329608336091042,532055.462000504136086,Bench,Shelter,"17, 221, 28, 29",not applicable,forward facing back of sidewalk,sidewalk, 
07970,1455335.084498584270477,538883.386992916464806, , ,27,outbound,forward facing back of curb,sidewalk, 
38400,1486868.082128003239632,534085.670866593718529, , ,46x,inbound,forward facing back of sidewalk,sidewalk, 
31940,1480900.003841087222099,552874.455139338970184, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
46500,1427825.819635346531868,559136.235266670584679, , ,"18, 34",inbound,forward facing edge of pavement, , 
35845,1448265.566485419869423,522618.198394760489464, , ,30,not applicable,forward facing back of curb,sidewalk, 
30040,1439137.189072921872139,510141.654122173786163, ,Shelter,12,inbound,forward facing back of curb,sidewalk, 
40760,1410738.957811757922173,471236.309032753109932, , ,82x,not applicable,forward facing back of curb,sidewalk, 
46507,1419879.170174345374107,579894.636335089802742, , ,"1, 18",outbound,forward facing back of curb,sidewalk, 
06770,1485262.987241089344025,511567.532175928354263,Bench, ,17,not applicable,forward facing back of curb,sidewalk, 
35460,1466075.130931839346886,535593.611420258879662, , ,17,outbound,forward facing back of sidewalk,sidewalk, 
35470,1467037.187078595161438,535448.536579176783562,Bench, ,17,outbound,forward facing back of sidewalk,sidewalk, 
40330,1449827.443939089775085,641581.349575594067574, , ,"97, 99",outbound,forward facing back of curb,sidewalk, 
46119,1434880.233348011970520,509741.570932835340500,Bench, ,"24, 56",inbound,forward facing back of curb,sidewalk,transfer point
32470,1466384.173292756080627,560494.346395581960678, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
49911,1473009.165292084217072,575728.462252750992775, , ,54, , , , 
09110,1470032.979643419384956,542979.553997427225113, , ,39,outbound,forward facing back of curb,sidewalk, 
45325,1471214.114748343825340,570286.512834832072258, ,Shelter,54,inbound,forward facing back of curb,sidewalk, 
32685,1436301.919481009244919,549848.667883843183517, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
21120,1445861.071950584650040,508808.652851179242134, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
04450,1445106.184680834412575,564935.652801677584648, ,Shelter,13,inbound,forward facing edge of pavement,sidewalk, 
45382,1446036.119500756263733,585582.236508429050446,Bench, ,53x,inbound,forward facing back of curb, , 
22370,1456052.973482757806778,526932.674673914909363,Bench, ,14,inbound,rear facing back of curb,sidewalk, 
59690,1451069.096639513969421,570294.540377840399742, , ,21, , , , 
28095,1478117.076008006930351,541888.980719253420830, , ,29,outbound,forward facing back of sidewalk,sidewalk, 
18700,1464708.039505928754807,553799.563853427767754,Bench, ,11,outbound,forward facing back of curb,sidewalk, 
46213,1427098.073387429118156,500969.345695167779922, , ,55,inbound,forward facing back of curb,sidewalk, 
24710,1434327.975922346115112,554114.654102504253387, , ,2,inbound,forward facing back of sidewalk,sidewalk, 
52494,1421313.589549586176872,495818.369448587298393, , ,82x,not applicable,forward facing edge of pavement, , 
04490,1432890.190740168094635,544588.630175590515137, , ,30,inbound,forward facing back of curb,sidewalk, 
28100,1479900.013387009501457,543341.674664258956909, , ,29,inbound,forward facing back of sidewalk,sidewalk, 
07565,1455129.195802763104439,536506.574489340186119, , ,"15, 62x",outbound,forward facing back of sidewalk,sidewalk,transfer point
46168,1419702.238441586494446,508315.662039250135422, , ,16,inbound,forward facing back of curb,sidewalk,transfer point
43525,1463563.060824751853943,529721.362666085362434, ,Shelter,39,inbound,forward facing back of curb,sidewalk, 
26910,1452595.325214341282845,528225.175369754433632, , ,20,inbound,forward facing back of curb,sidewalk, 
18630,1462218.187858343124390,552527.675977259874344, ,Shelter,11,inbound,forward facing back of curb,sidewalk,transfer point
06420,1462385.163246169686317,537153.437696918845177, , ,17,inbound,forward facing back of curb,sidewalk, 
46446,1432074.164485096931458,512051.622743174433708, , ,57,not applicable,forward facing edge of pavement,sidewalk, 
28220,1440911.029029175639153,503383.563963845372200,Bench, ,12,outbound,forward facing back of curb,sidewalk, 
46440,1446256.094126418232918,642869.393915504217148, , ,77x,not applicable,forward facing back of curb,sidewalk, 
27380,1474188.058931678533554,545029.505934253334999, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
40730,1441216.015952005982399,603896.369499504566193, , ,98,outbound,forward facing edge of pavement, , 
46010,1438383.994713172316551,524276.068438589572906, ,Shelter,24,not applicable,rear facing back of curb,sidewalk,transfer point
59510,1438979.152643591165543,538147.349751085042953,Bench, ,2, , , , 
46468,1446337.381365418434143,489722.412152335047722, , ,43,inbound,forward facing back of curb,sidewalk, 
49940,1484296.372704505920410,563668.251465082168579, , ,29,not applicable,forward facing back of sidewalk,sidewalk, 
45965,1468441.035976916551590,559607.410833507776260, , ,211,inbound,rear facing edge of pavement, , 
45312,1459133.236351087689400,532148.562208011746407,Bench, ,"15, 39",outbound,forward facing back of curb,sidewalk,transfer point
30400,1451646.020354419946671,548803.620105177164078,Bench, ,"21, 26",inbound,rear facing back of curb,sidewalk, 
24130,1463796.090870514512062,520131.527843177318573, , ,62x,inbound,forward facing back of sidewalk,sidewalk, 
27570,1460686.179111346602440,522872.421639591455460,Bench, ,28,inbound,forward facing back of sidewalk,sidewalk, 
16000,1467847.064723923802376,530086.071582332253456, ,Shelter,27,inbound,forward facing back of sidewalk,sidewalk, 
24330,1456570.151582255959511,488421.359636336565018, , ,62x,inbound,forward facing back of curb,sidewalk, 
24287,1459398.453996509313583,503321.346568584442139, , ,62x, , , , 
46248,1440863.206618264317513,515604.465375006198883, , ,57,inbound,forward facing back of curb,sidewalk, 
45371,1478764.142627254128456,554527.397043421864510, , ,"23, 29",inbound,forward facing edge of pavement, , 
16690,1428093.135701760649681,540529.243937417864799,Bench, ,235,inbound,forward facing back of sidewalk,sidewalk, 
05000,1455202.248478174209595,540497.646559670567513,Bench, ,"17, 9",inbound,forward facing back of curb,sidewalk, 
46524,1466791.817162513732910,534180.759587168693542, , ,39,outbound,forward facing back of curb,sidewalk, 
09250,1468218.098430678248405,538626.549580082297325, ,Shelter,39,not applicable,forward facing back of curb,sidewalk, 
52190,1448373.083986923098564,640138.526345759630203, , ,"77x, 97, 99",inbound,forward facing back of curb,sidewalk, 
00770,1431086.178272083401680,509785.677799999713898,Bench, ,56,inbound,forward facing back of sidewalk,sidewalk, 
46415,1450348.407792180776596,545529.745747417211533, , ,"22, 26",outbound,rear facing back of curb,sidewalk, 
07800,1450431.124490261077881,536039.639071509242058, , ,20,inbound,forward facing back of curb,sidewalk, 
02390,1445289.240745171904564,548948.501377090811729,Bench, ,7,inbound,forward facing edge of pavement,sidewalk, 
